Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
rtc_digit_count,5429.87,2.06921,5.44333ms,15013,96,285774,2636.76,Win
lemire_digit_count,2575.31,7.02653,10.9126ms,15013,96,1.46492e+07,5559.44,Loss
