Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
rtc_digit_count,4712.33,4.7914,0.2056ms,751,48,2548.76,152.083,0.424552,Win
lemire_digit_count,3575.33,0,0.0525ms,750,30,0,200,0.580244,Loss
