Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
lemire_digit_count,11471.6,0.269651,5.75386ms,299924,30,135614,24933.8,0.215568,Win
rtc_digit_count,7381.27,0.610535,8.26474ms,299924,30,1.6792e+06,38750.7,0.335199,Loss
